ParticipantId,PictureName,Status,Condition,Placement,LabelType,ReactionTime,Response,NASAParticipantId,NASA_Condition,NASA_Placement,NASA_LabelType,MentalDemand,TemporalDemand,PhysicalDemand,Performance,Effort,FrustrationLevel,SEParticipantId,SE_Condition,SE_Placement,SE_LabelType,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%,SDQParticipantId,Q1,Q1Type,Q2,Q2Type,Q3,Q3Type,Q4,Q4Type,Q5,Q5Type,Ranking1ParticipantId,Explicit,Implicit,Mix,Ranking2ParticipantId,Concurrent,PostExposure,Ranking3ParticipantId,CCTEx,CCTIm,CCTM,PEEx,PEIm,PEM,Control
20.0,PE_3,CCTIm,CCTIm,Concurrent,Implicit,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_7,CCTIm,CCTIm,Concurrent,Implicit,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_4,CCTIm,CCTIm,Concurrent,Implicit,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_9,CCTIm,CCTIm,Concurrent,Implicit,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_8,CCTIm,CCTIm,Concurrent,Implicit,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_5,CCTIm,CCTIm,Concurrent,Implicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_6,CCTIm,CCTIm,Concurrent,Implicit,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PE_2,CCTIm,CCTIm,Concurrent,Implicit,24.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,CCTIm,Concurrent,Implicit,18.0,13.0,12.0,8.0,18.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.0,CCTIm,Concurrent,Implicit,60.0,60.0,50.0,50.0,40.0,30.0,30.0,20.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_10,CCTM,CCTM,Concurrent,Mix,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_4,CCTM,CCTM,Concurrent,Mix,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_9,CCTM,CCTM,Concurrent,Mix,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_6,CCTM,CCTM,Concurrent,Mix,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_7,CCTM,CCTM,Concurrent,Mix,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_1,CCTM,CCTM,Concurrent,Mix,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_2,CCTM,CCTM,Concurrent,Mix,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_5,CCTM,CCTM,Concurrent,Mix,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_3,CCTM,CCTM,Concurrent,Mix,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,PM_8,CCTM,CCTM,Concurrent,Mix,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,CCTM,Concurrent,Mix,14.0,8.0,13.0,11.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.0,CCTM,Concurrent,Mix,90.0,90.0,80.0,80.0,70.0,60.0,60.0,50.0,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_7,PEEx,PEEx,PostExposure,Explicit,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_1,PEEx,PEEx,PostExposure,Explicit,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_6,PEEx,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_5,PEEx,PEEx,PostExposure,Explicit,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_3,PEEx,PEEx,PostExposure,Explicit,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_10,PEEx,PEEx,PostExposure,Explicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_4,PEEx,PEEx,PostExposure,Explicit,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_2,PEEx,PEEx,PostExposure,Explicit,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_9,PEEx,PEEx,PostExposure,Explicit,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_8,PEEx,PEEx,PostExposure,Explicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_7,PEEx_PostExposure,PEEx,PostExposure,Explicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_1,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_6,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_5,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_3,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_10,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_4,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_2,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_9,PEEx_PostExposure,PEEx,PostExposure,Explicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DTF_8,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,PEEx,PostExposure,Explicit,14.0,8.0,13.0,12.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.0,PEEx,PostExposure,Explicit,90.0,90.0,80.0,80.0,70.0,60.0,50.0,50.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_8,PEIm,PEIm,PostExposure,Implicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_1,PEIm,PEIm,PostExposure,Implicit,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_10,PEIm,PEIm,PostExposure,Implicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_3,PEIm,PEIm,PostExposure,Implicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_6,PEIm,PEIm,PostExposure,Implicit,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_7,PEIm,PEIm,PostExposure,Implicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_9,PEIm,PEIm,PostExposure,Implicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_2,PEIm,PEIm,PostExposure,Implicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_5,PEIm,PEIm,PostExposure,Implicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_4,PEIm,PEIm,PostExposure,Implicit,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_8,PEIm_PostExposure,PEIm,PostExposure,Implicit,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_1,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_10,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_3,PEIm_PostExposure,PEIm,PostExposure,Implicit,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_6,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_7,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_9,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_2,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_5,PEIm_PostExposure,PEIm,PostExposure,Implicit,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,DE_4,PEIm_PostExposure,PEIm,PostExposure,Implicit,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,PEIm,PostExposure,Implicit,15.0,8.0,13.0,8.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.0,PEIm,PostExposure,Implicit,70.0,70.0,60.0,60.0,50.0,40.0,40.0,40.0,30.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,Implicit,2.0,Explicit,5.0,Mix,3.0,Concurrent,4.0,PostExposure,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,2.0,1.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,5.0,3.0,4.0,2.0,1.0,7.0
